year,quarter,market,dur_stay,mode,purpose,Visits (000s),Spend (£m)
2016,1,19,14,1,3,0.442270309,1.360864639
2016,1,19,14,1,2,1.9148148,0.264085313
2016,1,19,15,1,1,2.276042581,1.127215399
2016,1,19,15,1,2,9.527038425,8.680392746
2016,1,19,15,1,4,0.352351993,1.767045259
2016,1,19,15,3,2,0.227183998,0.322601289
2016,1,19,15,2,1,1.210906029,1.61413765
2016,1,19,15,2,2,1.210906029,1.210906029
2016,1,33,3,1,1,2.477794975,2.509534597
2016,1,33,3,1,3,8.911837727,11.26885373
2016,1,33,3,1,2,7.53413859,2.514852185
2016,1,33,3,1,4,3.790369391,2.499105563
2016,1,33,7,1,1,8.372169405,10.56893122
2016,1,33,7,1,3,5.538963497,13.49129931
2016,1,33,7,1,2,14.91235816,8.946575144
2016,1,33,7,1,4,1.023506165,0.956196725
2016,1,33,7,2,1,1.331995964,0.985677063
2016,1,33,14,1,1,3.19321239,3.777296543
2016,1,33,14,1,3,0.884316742,1.815289736
2016,1,33,14,1,2,6.974897832,6.480001919
2016,1,33,15,1,1,2.260111243,31.26022456
2016,1,33,15,1,3,0.616540074,3.271663189
2016,1,33,15,1,2,9.262978494,6.066060918
2016,1,33,15,1,4,1.187559336,0.074679554
2016,1,37,3,1,1,0.709302962,1.944148064
2016,1,37,3,1,3,0.529448986,0.537390709
2016,1,37,3,1,4,1.048882008,0.296120346
2016,1,37,3,2,3,1.331995964,8.324975014
2016,1,37,7,1,1,3.634253204,7.464567184
2016,1,37,7,1,3,0.858709008,1.88442862
2016,1,37,7,1,2,3.752176642,5.854424393
2016,1,37,14,1,1,5.566747874,10.56928539
2016,1,37,14,1,2,1.701595753,2.503417253
2016,1,37,14,1,5,0.373212993,8.738781929
2016,1,37,14,1,4,0.556797028,0.546774626
2016,1,37,14,2,1,1.331995964,1.997993946
2016,1,37,15,1,1,0.549298763,1.448013067
2016,1,37,15,1,2,3.38767153,7.121480644
2016,1,37,15,1,5,1.049221992,2.197880089
2016,1,50,3,1,1,1.048882008,0.850149632
2016,1,50,3,1,3,1.579640985,0.863654088
2016,1,50,3,1,4,1.237127602,0.25944297
2016,1,50,7,1,1,5.453953028,10.22181974
2016,1,50,7,1,2,2.676203609,2.809856206
2016,1,50,14,1,1,5.357967913,14.1559191
2016,1,50,14,1,2,3.067463517,3.331340738
2016,1,50,14,1,4,0.790748358,1.862706304
2016,1,50,15,1,1,2.247163057,12.6876049
2016,1,50,15,1,2,1.547400117,10.26615524
2016,1,27,0,1,4,0.386431009,0.58544296
2016,1,27,3,1,3,1.434439987,0.678594142
2016,1,27,3,1,2,0.856321007,0.811470796
2016,1,27,3,1,4,1.371523976,1.724005699
2016,1,27,7,1,1,0.586087525,0.362188369
2016,1,27,7,1,3,0.386431009,1.087803245
2016,1,27,7,1,2,1.424433976,0.969458044
2016,1,27,14,1,3,1.334825009,2.259578705
2016,1,27,14,1,2,3.433332026,6.470133513
2016,1,27,14,1,5,0.399313003,3.080699682
2016,1,27,15,1,1,0.586087525,1.33563602
2016,1,27,15,1,2,0.386431009,0.237655059
2016,1,47,3,1,4,0.518559992,0.111490399
2016,1,47,7,1,1,0.472277999,1.187779188
2016,1,47,7,1,3,2.226401329,2.664102733
2016,1,47,7,1,2,1.947320998,1.665806677
2016,1,47,7,1,4,0.925666004,1.1374349
2016,1,47,14,1,1,0.826600999,1.500450194
2016,1,47,14,1,3,0.568317711,0.00992837
2016,1,47,14,1,2,2.342499971,6.759905145
2016,1,47,15,1,1,0.944555998,2.139419302
2016,1,47,15,1,2,0.472277999,0.148767576
2016,1,26,0,1,4,0.556797028,0.075167596
2016,1,26,3,1,1,2.276897073,1.815932393
2016,1,26,3,1,3,4.971402049,2.279952556
2016,1,26,3,1,2,4.302983344,0.375521482
2016,1,26,3,1,4,1.745562971,0.326536266
2016,1,26,7,1,1,11.97203201,8.892692909
2016,1,26,7,1,3,3.890689969,3.484884132
2016,1,26,7,1,2,7.824317694,2.911419973
2016,1,26,7,1,4,1.512907058,1.286626279
2016,1,26,14,1,1,1.607620001,1.309531093
2016,1,26,14,1,3,0.556797028,0.56514895
2016,1,26,14,1,2,6.922008157,2.601311758
2016,1,21,3,1,1,1.642918587,1.969635352
2016,1,21,3,1,3,3.57028538,1.907136634
2016,1,21,3,1,2,1.736767471,0.327990621
2016,1,21,3,1,4,2.810535848,0.730900084
2016,1,21,7,1,1,1.489512831,0.956776902
2016,1,21,7,1,3,7.497176021,6.444182247
2016,1,21,7,1,2,2.161018431,1.710234433
2016,1,21,7,1,4,0.405167669,0.2121021
2016,1,21,7,2,2,1.331995964,1.483843565
2016,1,21,14,1,1,2.25643155,2.403199464
2016,1,21,14,1,3,2.115602732,2.246965677
2016,1,21,14,1,2,3.706336379,1.20746575
2016,1,21,15,1,1,0.618365824,1.048611283
2016,1,21,15,1,3,5.426737726,14.21393105
2016,1,21,15,1,2,13.87101486,6.856321808
2016,1,21,15,1,4,0.580420196,0.87436676
2016,1,44,3,1,3,0.573174,0.065915011
2016,1,44,3,1,2,1.421080083,0.915199548
2016,1,44,7,1,1,1.08593905,0.269312859
2016,1,44,7,1,3,1.371401995,0.906404689
2016,1,44,7,1,2,1.452965081,2.674784005
2016,1,44,7,1,5,0.386431009,0.199011967
2016,1,44,14,1,3,1.813880026,1.982215494
2016,1,44,14,1,2,1.019099534,1.173733428
2016,1,44,14,1,4,0.556797028,0.175391048
2016,1,44,15,1,2,3.158338398,2.741678196
2016,1,44,15,1,4,0.442656994,0.006639855
2016,1,15,0,1,3,0.34195599,0.03590538
2016,1,15,3,1,1,0.386955976,0.370035738
2016,1,15,3,1,3,4.768747419,5.562131792
2016,1,15,3,1,2,2.927465171,0.356177002
2016,1,15,3,1,4,0.412169993,0.06800805
2016,1,15,7,1,1,0.971738696,1.503647864
2016,1,15,7,1,3,4.609360069,2.935367387
2016,1,15,7,1,2,1.864348322,1.70684842
2016,1,15,7,1,4,0.412169993,0.418352544
2016,1,15,7,2,3,1.162469029,0.929975212
2016,1,15,14,1,1,2.185565233,2.784837425
2016,1,15,14,1,3,2.237745732,5.235025436
2016,1,15,14,1,2,8.157164365,5.496804146
2016,1,15,14,1,4,1.251457989,1.539192811
2016,1,15,15,1,3,0.476252705,0.288649261
2016,1,15,15,1,2,5.369616151,3.156703964
2016,1,38,3,1,1,0.607502043,1.000423789
2016,1,38,3,1,3,1.299304962,0.409281075
2016,1,38,3,1,2,1.523831427,1.911775492
2016,1,38,3,1,4,1.675324202,0.716853619
2016,1,38,7,1,1,0.502565086,0.167935967
2016,1,38,7,1,3,2.395788044,3.258612454
2016,1,38,7,1,2,1.786426246,7.795150518
2016,1,38,7,1,5,0.356204003,0.82461226
2016,1,38,7,2,1,1.210906029,2.421812057
2016,1,38,14,1,1,0.506577671,0.761259198
2016,1,38,14,1,3,0.838465005,2.160784483
2016,1,38,14,1,2,2.325637102,2.194733918
2016,1,38,14,1,4,0.694815814,0.45414561
2016,1,38,15,1,1,2.072739244,1.101401061
2016,1,38,15,1,2,7.571516216,13.00981236
2016,1,28,3,1,3,0.712408006,0.651853323
2016,1,28,3,1,2,1.687339067,0.592275888
2016,1,28,3,1,4,2.309502959,0.860722691
2016,1,28,7,1,1,5.957040638,3.943366498
2016,1,28,7,1,3,1.873209983,1.142295212
2016,1,28,7,1,2,2.581083149,0.344776638
2016,1,28,14,1,1,4.395390213,4.554173395
2016,1,28,14,1,3,1.583738029,2.170726806
2016,1,28,14,1,2,5.913494736,5.808981102
2016,1,28,14,2,2,0.665917993,1.331835985
2016,1,28,15,1,1,1.053599477,0.423351611
2016,1,28,15,1,2,7.827188969,6.748623474
2016,1,28,15,1,5,0.621918023,2.368885756
2016,2,5,0,1,3,5.198561907,0.204057479
2016,2,5,0,3,1,21.14860591,0.559283407
2016,2,5,0,3,3,2.387846947,0.07163541
2016,2,5,0,3,4,14.32708073,1.536579505
2016,2,5,0,2,1,9.856281042,0.387189012
2016,2,5,0,2,3,11.92580342,0.417345542
2016,2,5,0,2,4,0.953137994,0.01429707
2016,2,5,3,1,1,6.102717102,2.941585302
2016,2,5,3,1,3,20.37944722,7.044066817
2016,2,5,3,1,2,2.508978993,0.374882029
2016,2,5,3,1,4,8.449101895,1.79198561
2016,2,5,3,3,1,38.52562547,17.91243081
2016,2,5,3,3,3,9.826776028,1.723526239
2016,2,5,3,3,2,1.590908796,0.15135492
2016,2,5,3,3,4,6.339262962,3.04193355
2016,2,5,3,2,1,35.25698465,10.68801932
2016,2,5,3,2,3,26.1042763,7.894814342
2016,2,5,3,2,2,35.92809725,8.604140941
2016,2,5,3,2,4,7.796396136,1.667597011
2016,2,5,7,1,1,1.502914965,0.31885542
2016,2,5,7,1,3,3.636619449,3.824629486
2016,2,5,7,1,2,3.860965967,0.82825841
2016,2,5,7,3,1,4.232637912,1.826103464
2016,2,5,7,3,3,1.193922997,0.119392298
2016,2,5,7,3,2,3.076653272,1.456100959
2016,2,5,7,3,4,3.581769943,0.967077941
2016,2,5,7,2,1,15.82343638,8.050885666
2016,2,5,7,2,3,3.560971141,4.90030688
2016,2,5,7,2,2,10.20365489,3.178268164
2016,2,5,14,3,1,4.71035096,3.904028237
2016,2,5,14,3,2,1.975360334,0.287742436
2016,2,5,14,2,1,1.034310818,1.537486076
2016,2,5,14,2,3,1.465720057,1.172575951
2016,2,5,14,2,2,1.635366678,1.449787378
2016,2,5,14,2,4,0.629531026,3.777185917
2016,2,5,15,1,3,0.406413615,0.654398143
2016,2,5,15,1,5,0.852671027,0.952433527
2016,2,5,15,3,1,2.041299552,1.434397608
2016,2,5,15,2,1,1.034310818,0.358746737
2016,2,5,15,2,2,2.107184172,0
2016,2,1,0,1,1,0.735651016,0.047817316
2016,2,1,0,1,3,20.02969325,1.222809048
2016,2,1,0,3,1,35.90511966,1.890105977
2016,2,1,0,3,3,6.89030385,0.597159667
2016,2,1,0,3,2,0.730175972,0.062064961
2016,2,1,0,3,4,1.148383975,0.022967679
2016,2,1,0,2,1,44.4237119,1.080033917
2016,2,1,0,2,3,35.96430856,2.174877709
2016,2,1,0,2,2,1.409883022,0.066264503
2016,2,1,0,2,4,8.977709055,2.493158361
2016,2,1,3,1,1,80.77493945,26.63739451
2016,2,1,3,1,3,45.9961189,16.65432904
2016,2,1,3,1,2,60.12096122,9.786072799
2016,2,1,3,1,5,1.466985583,0.215112045
2016,2,1,3,1,4,13.92915821,5.63081371
2016,2,1,3,3,1,41.8686752,10.99306948
2016,2,1,3,3,3,12.15841526,1.507497794
2016,2,1,3,3,2,19.00805649,3.012383461
2016,2,1,3,3,4,6.030857921,1.280295581
2016,2,1,3,2,1,106.5756595,29.34645373
2016,2,1,3,2,3,64.68231761,15.63901671
2016,2,1,3,2,2,60.64414853,8.885004352
2016,2,1,3,2,4,5.639532089,1.242106907
2016,2,1,7,1,1,87.47958544,41.86827114
2016,2,1,7,1,3,14.39810467,9.802048104
2016,2,1,7,1,2,61.01558688,15.39500816
2016,2,1,7,1,4,2.31305635,0.808866274
2016,2,1,7,3,1,103.0758204,39.18383555
2016,2,1,7,3,3,12.46027756,1.879082583
2016,2,1,7,3,2,32.62018806,6.626261737
2016,2,1,7,3,5,1.45165658,0.17600587
2016,2,1,7,3,4,1.446092963,0.10419815
2016,2,1,7,2,1,72.40983093,31.7911893
2016,2,1,7,2,3,11.21348172,5.475611895
2016,2,1,7,2,2,26.89201301,4.431432052
2016,2,1,7,2,4,2.931680024,0.646372363
2016,2,1,14,1,1,14.10443652,10.08344943
2016,2,1,14,1,3,1.972979903,1.182461992
2016,2,1,14,1,2,22.9912864,7.35282065
2016,2,1,14,1,5,2.2267313,0.623351932
2016,2,1,14,3,1,6.906488329,5.895007193
2016,2,1,14,3,3,0.771307528,0.853706121
2016,2,1,14,3,2,13.09122106,1.766649047
2016,2,1,14,3,4,1.280827045,0.087096237
2016,2,1,14,2,1,4.713003576,1.574016597
2016,2,1,14,2,3,2.978606224,0.917553604
2016,2,1,14,2,2,6.338679671,1.023083121
2016,2,1,15,1,1,6.089512169,7.136879753
2016,2,1,15,1,3,2.284364849,7.736165598
2016,2,1,15,1,2,4.920944214,1.397035927
2016,2,1,15,1,5,3.353760123,5.443765521
2016,2,1,15,1,4,1.848628521,3.270054817
2016,2,1,15,3,1,1.606296211,0.409427673
2016,2,1,15,3,2,5.791545272,0.940810241
2016,2,1,15,3,5,3.826318681,11.46580696
2016,2,1,15,2,1,3.214073062,1.318295345
2016,2,1,15,2,3,1.489303112,3.989363432
2016,2,1,15,2,2,2.203150272,1.261488711
2016,2,1,15,2,5,1.470627904,3.640112162
2016,2,1,15,2,4,1.409883022,1.057412267
2016,2,2,0,1,1,2.435804069,0.700335622
2016,2,2,0,1,3,29.94902843,3.626113541
2016,2,2,0,1,2,0.94591701,0.026485676
2016,2,2,0,3,1,7.542508751,0.399257496
2016,2,2,0,3,3,2.457714915,0.066118222
2016,2,2,0,3,2,0.620015979,0.02480064
2016,2,2,0,3,4,1.087791979,0.040741174
2016,2,2,0,2,2,0.971467018,0.038858678
2016,2,2,3,1,1,84.04488438,29.7910779
2016,2,2,3,1,3,126.3807843,48.90224152
2016,2,2,3,1,2,65.72360843,14.07396164
2016,2,2,3,1,5,0.535932004,2.83240056
2016,2,2,3,1,4,16.97260746,4.841726538
2016,2,2,3,3,1,15.98563415,3.66336574
2016,2,2,3,3,3,13.01640686,0.234184217
2016,2,2,3,3,2,5.945529342,0.87119198
2016,2,2,3,3,4,19.29406363,6.612638492
2016,2,2,3,2,1,3.792883158,1.025787711
2016,2,2,3,2,3,14.47202694,0.947439037
2016,2,2,3,2,2,5.081642389,0.484990053
2016,2,2,3,2,4,1.495033979,1.794040799
2016,2,2,7,1,1,139.7099943,84.48830306
2016,2,2,7,1,3,37.78847426,31.06101018
2016,2,2,7,1,2,61.91231811,18.2055353
2016,2,2,7,1,5,0.580172002,1.201536179
2016,2,2,7,1,4,4.115739822,0.524320643
2016,2,2,7,3,1,74.64792961,36.00586235
2016,2,2,7,3,3,12.27833563,3.966311082
2016,2,2,7,3,2,18.35593164,13.12472378
2016,2,2,7,3,4,0.694094986,0.792193741
2016,2,2,7,2,1,12.2919901,3.469631076
2016,2,2,7,2,3,0.641637981,0.00641638
2016,2,2,7,2,2,6.473624527,2.434375659
2016,2,2,14,1,1,24.69433457,20.15663223
2016,2,2,14,1,3,5.067743361,8.769110501
2016,2,2,14,1,2,25.61297032,9.583025175
2016,2,2,14,1,5,0.706551015,0.907918036
2016,2,2,14,1,4,3.567850471,2.357660323
2016,2,2,14,3,1,44.33558257,29.17409383
2016,2,2,14,3,3,5.011167884,2.525609761
2016,2,2,14,3,2,4.358538151,0.769454271
2016,2,2,14,3,4,0.46272999,0.312342748
2016,2,2,14,2,1,4.767504394,2.952973843
2016,2,2,14,2,2,3.080164194,0.232228316
2016,2,2,15,1,1,7.058155894,7.192101002
2016,2,2,15,1,3,3.897943139,14.14346409
2016,2,2,15,1,2,3.051033974,0.876502104
2016,2,2,15,1,5,3.527555048,18.3124615
2016,2,2,15,1,4,3.237741411,6.427189142
2016,2,2,15,3,1,4.572818339,4.450977594
2016,2,2,15,3,3,1.449047953,0.596669883
2016,2,2,15,3,2,3.135286495,1.861338437
2016,2,2,15,3,4,1.217682958,0.487073213
2016,2,2,15,2,3,0.971467018,0.558593512
2016,2,9,0,1,1,2.945903957,0.190501794
2016,2,9,0,1,3,6.164936006,0.411477147
2016,2,9,0,1,2,1.359251976,0.156313986
2016,2,9,0,1,4,1.359251976,0.088351376
2016,2,9,0,2,3,2.312009096,0.060112234
2016,2,9,3,1,1,144.5958916,53.83324902
2016,2,9,3,1,3,60.16805476,21.34009333
2016,2,9,3,1,2,70.40188056,15.23865776
2016,2,9,3,1,4,16.31836286,2.871802051
2016,2,9,3,3,3,6.60748601,0.172471552
2016,2,9,3,2,3,2.103996038,0.052599899
2016,2,9,3,2,2,1.00812602,0.201625198
2016,2,9,7,1,1,108.1637436,46.36293349
2016,2,9,7,1,3,16.85066009,6.316610256
2016,2,9,7,1,2,48.5870803,15.39266877
2016,2,9,7,1,5,0.623108983,0.324224919
2016,2,9,7,1,4,1.03426218,0.164724305
2016,2,9,7,3,1,2.128134966,0.411311276
2016,2,9,7,3,3,1.263221979,0.02526444
2016,2,9,7,3,2,0.245332003,0.049066398
2016,2,9,7,2,3,1.00812602,0
2016,2,9,14,1,1,14.3536467,7.15205282
2016,2,9,14,1,2,28.15763277,9.309421852
2016,2,9,14,1,5,2.124894857,1.313840747
2016,2,9,15,1,1,5.562572598,4.852631509
2016,2,9,15,1,3,7.288514972,10.34503015
2016,2,9,15,1,2,6.822160304,3.760997593
2016,2,9,15,1,5,10.46479285,53.17063403
2016,2,9,15,1,4,2.068524361,8.767326355
2016,2,9,15,3,2,0.364448994,0.18258895
2016,2,9,15,3,5,0.864912987,6.05525589
2016,2,9,15,2,3,1.550871015,1.243798494
2016,2,4,0,1,1,1.716164052,0.081713427
2016,2,4,0,1,3,28.89694387,7.232042691
2016,2,4,0,1,2,1.586115956,0.150681019
2016,2,4,0,1,4,1.386480987,0.394171244
2016,2,4,0,3,1,22.56909265,2.090747837
2016,2,4,0,3,3,5.396725908,0.461787547
2016,2,4,0,3,4,1.551683024,0.149336917
2016,2,4,0,2,1,1.163391948,0.0581696
2016,2,4,0,2,3,7.839995742,0.057381688
2016,2,4,0,2,4,0.605319023,0.105930828
2016,2,4,3,1,1,67.23051071,21.97681747
2016,2,4,3,1,3,77.83050132,27.57493581
2016,2,4,3,1,2,50.85116768,9.650154925
2016,2,4,3,1,4,9.757158041,3.013820633
2016,2,4,3,3,1,29.91707663,7.824289765
2016,2,4,3,3,3,7.709165931,1.682050285
2016,2,4,3,3,2,9.866575167,1.029920155
2016,2,4,3,3,4,23.16216241,1.625071453
2016,2,4,3,2,1,17.96986711,5.209818752
2016,2,4,3,2,3,25.68597949,1.149534639
2016,2,4,3,2,2,8.447188973,1.361602858
2016,2,4,3,2,4,1.009948015,0.05756548
2016,2,4,7,1,1,66.4306072,32.23203932
2016,2,4,7,1,3,17.58702204,12.87741571
2016,2,4,7,1,2,26.40810072,6.99284791
2016,2,4,7,1,4,1.246758044,0.831536949
2016,2,4,7,3,1,29.10690531,16.06348364
2016,2,4,7,3,3,0.588469982,0.148589715
2016,2,4,7,3,2,7.068348885,1.701371964
2016,2,4,7,3,4,0.644576073,0.094812497
2016,2,4,7,2,1,13.09510034,6.486509994
2016,2,4,7,2,3,0.608991742,0.0307543
2016,2,4,7,2,2,6.680682182,0.92673789
2016,2,4,14,1,1,10.27601355,6.717045531
2016,2,4,14,1,3,0.650441527,0.771084011
2016,2,4,14,1,2,9.935976505,2.660236418
2016,2,4,14,1,5,1.628349006,0.368659765
2016,2,4,14,3,1,14.1524701,12.43722766
2016,2,4,14,3,3,1.374945104,1.079588175
2016,2,4,14,3,2,4.114179,1.122093692
2016,2,4,14,3,5,0.584921002,0.626450419
2016,2,4,14,2,1,2.402762234,0.486103326
2016,2,4,14,2,2,0.953478515,0.095253162
2016,2,4,15,1,1,3.6122334,1.517197847
2016,2,4,15,1,3,1.729079962,4.099549294
2016,2,4,15,1,2,6.943481266,4.384887874
2016,2,4,15,1,5,1.784267008,4.398839116
2016,2,4,15,3,1,6.610196039,4.163577527
2016,2,4,15,3,3,0.224382222,0.844187975
2016,2,4,15,3,2,1.559618235,0.756349139
2016,2,16,0,1,1,0.780927002,0.050760254
2016,2,16,0,1,3,8.070110023,0.378151587
2016,2,16,3,1,1,41.53720027,18.77863103
2016,2,16,3,1,3,37.98596412,20.96558088
2016,2,16,3,1,2,12.71280783,2.541222163
2016,2,16,3,1,4,16.45263529,5.318252637
2016,2,16,3,3,3,2.004323006,0.302652776
2016,2,16,3,2,3,0.653743982,0.01307488
2016,2,16,7,1,1,20.64226651,8.421429444
2016,2,16,7,1,3,10.37759495,8.91015631
2016,2,16,7,1,2,13.52582854,6.645138707
2016,2,16,7,1,5,2.947271943,2.132716596
2016,2,16,7,1,4,1.695705056,1.127643809
2016,2,16,7,3,1,6.202265024,5.37736392
2016,2,16,14,1,1,4.548292518,3.241597712
2016,2,16,14,1,3,4.983570933,4.757780105
2016,2,16,14,1,2,4.467449307,1.073206738
2016,2,16,15,1,3,1.185065985,4.28045845
2016,2,16,15,1,2,1.373417616,1.79662478
2016,2,16,15,2,3,0.653743982,1.709540606
2016,2,25,3,1,1,4.997686744,1.441823989
2016,2,25,3,1,3,1.607162535,0.858914867
2016,2,25,3,1,2,1.133538127,0.293895856
2016,2,25,3,1,4,5.090141952,0.706703646
2016,2,25,7,1,1,9.253076434,6.629153617
2016,2,25,7,1,3,4.939598531,3.877451718
2016,2,25,7,1,2,17.9242841,10.35997665
2016,2,25,7,3,3,1.160264015,0.127629042
2016,2,25,14,1,1,0.765964866,0.088622667
2016,2,25,14,1,3,0.481139928,0.103407547
2016,2,25,14,1,2,3.179546952,1.291656772
2016,2,25,15,1,2,1.512640357,0.716854557
2016,2,10,0,1,3,5.797109962,0.396499064
2016,2,10,0,1,2,5.110273123,0.991457287
2016,2,10,0,1,4,1.035856009,0.070438206
2016,2,10,0,3,3,2.32052803,0.009282112
2016,2,10,3,1,1,112.762433,35.90348332
2016,2,10,3,1,3,47.85571748,19.66868685
2016,2,10,3,1,2,53.74536237,11.32888021
2016,2,10,3,1,5,1.229125142,0.255005985
2016,2,10,3,1,4,12.34752414,4.163047192
2016,2,10,3,3,1,4.24221611,0
2016,2,10,3,3,3,14.491593,0.588989828
2016,2,10,3,3,2,1.160264015,0.302770138
2016,2,10,3,3,4,7.80E-05,9.16E-06
2016,2,10,3,2,1,0.611660004,0.399030685
2016,2,10,3,2,3,17.95606351,1.482378956
2016,2,10,3,2,4,0.611660004,0.159612283
2016,2,10,7,1,1,93.58719632,44.54408675
2016,2,10,7,1,3,18.10322064,17.68698645
2016,2,10,7,1,2,80.43244022,28.34820177
2016,2,10,7,1,5,2.334743977,4.08492136
2016,2,10,7,1,4,1.768624842,0.76152204
2016,2,10,7,3,1,0.283785999,0
2016,2,10,7,3,3,2.454341054,0.049548252
2016,2,10,7,3,4,0.948788971,0.110139415
2016,2,10,14,1,1,7.318193287,5.627942786
2016,2,10,14,1,3,5.064130843,5.421377033
2016,2,10,14,1,2,36.33460763,10.96735264
2016,2,10,14,1,4,1.98815316,1.158486843
2016,2,10,14,3,2,1.716149032,0
2016,2,10,15,1,1,2.834964633,1.437048644
2016,2,10,15,1,3,2.983729303,5.280542506
2016,2,10,15,1,2,23.44978976,19.64579388
2016,2,10,15,1,5,3.02381888,18.42383122
2016,2,10,15,1,4,6.726785004,18.2627121
2016,2,10,15,3,3,0.300799012,0.305338949
2016,2,10,15,3,2,2.565238059,0
2016,2,23,0,2,3,1.950978041,0
2016,2,23,3,1,1,18.81286556,6.423194259
2016,2,23,3,1,3,11.36611813,4.585149858
2016,2,23,3,1,2,12.67327812,2.52168759
2016,2,23,3,1,4,5.293243021,0.295008027
2016,2,23,3,3,3,4.684616089,0.071440394
2016,2,23,3,3,2,1.171154022,1.072777033
2016,2,23,3,3,4,0.213007003,0
2016,2,23,3,2,3,1.950978041,0.039019559
2016,2,23,7,1,1,17.55995727,6.867357045
2016,2,23,7,1,3,2.652683944,1.416342219
2016,2,23,7,1,2,33.74701893,9.131360158
2016,2,23,7,3,3,2.342308044,0.112430789
2016,2,23,14,1,1,3.160462588,1.461696111
2016,2,23,14,1,3,4.204116106,3.166330263
2016,2,23,14,1,2,7.38086316,3.945303356
2016,2,23,14,1,5,0.797062993,1.287256718
2016,2,23,15,1,1,5.52936393,21.32630193
2016,2,23,15,1,2,1.045363188,0.016739666
2016,2,23,15,1,5,1.394979954,0.578916728
2016,2,23,15,1,4,0.928234994,2.766140223
2016,2,24,0,1,3,0.886534989,0.013298025
2016,2,24,3,1,1,11.98472878,6.280964524
2016,2,24,3,1,3,12.04540724,3.974132605
2016,2,24,3,1,2,7.434374928,3.124532059
2016,2,24,3,1,4,0.563443005,0.233828843
2016,2,24,3,2,3,1.950978041,0.046823472
2016,2,24,7,1,1,12.57032251,4.806282699
2016,2,24,7,1,3,2.195056617,4.542010188
2016,2,24,7,1,2,5.819900215,1.070106244
2016,2,24,7,1,5,0.508974016,0.293169022
2016,2,24,7,1,4,0.55379802,0.42365548
2016,2,24,7,3,1,1.616424024,0.888583243
2016,2,24,14,1,1,1.646654099,1.129741579
2016,2,24,14,1,3,0.97672224,1.213545471
2016,2,24,14,1,4,1.664916039,2.022872925
2016,2,24,14,3,1,0.222635001,0.248460665
2016,2,24,15,1,1,1.620064735,3.60229516
2016,2,24,15,1,5,0.910723984,0.195805654
2016,2,20,0,1,3,4.087354004,0.29798888
2016,2,20,0,1,4,0.515708029,0.162448019
2016,2,20,3,1,1,55.95990306,24.15657532
2016,2,20,3,1,3,39.40825722,16.15972694
2016,2,20,3,1,2,16.803772,5.105958343
2016,2,20,3,1,4,12.25057912,5.940775575
2016,2,20,3,3,4,0.801874995,0.226930618
2016,2,20,7,1,1,42.00210378,23.22159884
2016,2,20,7,1,3,11.97336674,10.00765362
2016,2,20,7,1,2,19.67739588,6.698025569
2016,2,20,7,1,4,4.321601868,3.256029427
2016,2,20,7,2,1,0.617425025,0.13953805
2016,2,20,14,1,1,3.821096033,3.394312918
2016,2,20,14,1,2,6.992076159,6.109701881
2016,2,20,14,1,4,0.635113657,0.512363553
2016,2,20,14,3,1,0.227489993,0.080076478
2016,2,20,15,1,4,2.134073317,0.435157061
2016,2,39,0,1,1,0.384039015,0.082568385
2016,2,39,0,1,3,0.704761982,0.031714291
2016,2,39,0,2,1,1.437801957,0.255928755
2016,2,39,3,1,1,10.55244476,4.824703395
2016,2,39,3,1,3,10.60458529,3.950113662
2016,2,39,3,1,2,3.318117112,1.273576245
2016,2,39,3,1,4,0.629765987,0.335848987
2016,2,39,7,1,1,20.66459039,11.4522178
2016,2,39,7,1,3,5.500290811,4.760040194
2016,2,39,7,1,2,8.33243686,2.887036458
2016,2,39,7,1,4,1.901736975,0.8444345
2016,2,39,14,1,1,3.834867656,2.043608859
2016,2,39,14,1,3,1.511543155,1.970246971
2016,2,39,14,1,2,2.220378041,0.378676817
2016,2,39,14,3,1,0.59661901,0.238647595
2016,2,39,15,1,1,0.395620197,0.443998903
2016,2,39,15,1,2,1.61323595,0.817161128
2016,2,39,15,1,5,0.534228027,1.610697389
2016,2,39,15,3,2,2.342307091,0.585576773
2016,2,6,0,1,1,4.654900014,0.510733668
2016,2,6,0,1,3,38.26195872,7.756294266
2016,2,6,0,1,2,5.429497004,0.527056342
2016,2,6,0,1,4,9.594782978,1.425432548
2016,2,6,0,3,1,0.786284983,0
2016,2,6,0,3,3,3.639681995,0.070765648
2016,2,6,0,3,5,0.786284983,0.062902801
2016,2,6,0,3,4,3.145139933,0.166692421
2016,2,6,0,2,3,3.322605968,0.023662444
2016,2,6,3,1,1,84.92331058,25.6627791
2016,2,6,3,1,3,91.2250697,48.51813695
2016,2,6,3,1,2,140.9139677,28.3948007
2016,2,6,3,1,5,4.649991035,10.26951253
2016,2,6,3,1,4,51.2920754,16.67544812
2016,2,6,3,3,1,12.35444415,2.850017618
2016,2,6,3,3,3,7.800762892,2.196776055
2016,2,6,3,3,2,14.71329868,2.279894086
2016,2,6,3,3,4,6.237192929,1.233602908
2016,2,6,3,2,4,0.605319023,0.00605319
2016,2,6,7,1,1,24.19878203,13.26193019
2016,2,6,7,1,3,9.744635642,7.530763127
2016,2,6,7,1,2,55.12497857,11.96402499
2016,2,6,7,1,4,2.655262679,1.757340863
2016,2,6,7,3,1,7.076564848,1.570211135
2016,2,6,7,3,2,8.649134874,2.034119289
2016,2,6,14,1,1,3.404877692,1.134441275
2016,2,6,14,1,3,2.274932146,1.424737573
